list_name,name,label,county_key,constituency_key,subcounty_key,division_key,location_key,ward_key,poll_station_key,poll_station_code,no_of_poll_stations
poll_station,mikululo_primary_school,MIKULULO PRIMARY SCHOOL,,,,,,makindu,,170870431030,1
poll_station,kiboko_primary_school,KIBOKO PRIMARY SCHOOL,,,,,,makindu,,170870431031,3
poll_station,mwailu_primary_school,MWAILU PRIMARY SCHOOL,,,,,,makindu,,170870431032,1
poll_station,kanaani_primary_school,KANAANI PRIMARY SCHOOL,,,,,,makindu,,170870431011,2
poll_station,kaasuvi_primary_school,KAASUVI PRIMARY SCHOOL,,,,,,makindu,,170870431034,1
poll_station,kiambani_primary_school,KIAMBANI PRIMARY SCHOOL,,,,,,makindu,,170870431018,7
poll_station,yinzau_primary_school,YINZAU PRIMARY SCHOOL,,,,,,makindu,,170870431036,2
poll_station,boma_4_kari_public_grounds,BOMA 4 KARI PUBLIC GROUNDS,,,,,,makindu,,170870431037,1
poll_station,kavete_dispensary,KAVETE DISPENSARY,,,,,,makindu,,170870431038,1
poll_station,itulani_primary_school,ITULANI PRIMARY SCHOOL,,,,,,makindu,,170870431039,1
poll_station,kilema_primary_school,KILEMA PRIMARY SCHOOL,,,,,,nguumo,,170870432040,1
poll_station,kilongoni_primary_school,KILONGONI PRIMARY SCHOOL,,,,,,nguumo,,170870432101,1
poll_station,syumile_primary_school,SYUMILE PRIMARY SCHOOL,,,,,,nguumo,,170870432042,1
poll_station,makusu_primary_school,MAKUSU PRIMARY SCHOOL,,,,,,nguumo,,170870432043,1
poll_station,ndonguni_primary_school,NDONGUNI PRIMARY SCHOOL,,,,,,nguumo,,170870432044,1
poll_station,tunguni_primary_school,TUNGUNI PRIMARY SCHOOL,,,,,,nguumo,,170870432045,1
poll_station,wayona_primary_school,WAYONA PRIMARY SCHOOL,,,,,,nguumo,,170870432046,1
poll_station,muundani_primary_school,MUUNDANI PRIMARY SCHOOL,,,,,,nguumo,,170870432047,1
poll_station,yieni_primary_school,YIENI PRIMARY SCHOOL,,,,,,nguumo,,170870432048,1
poll_station,kwa_mbae_primary_school,KWA MBAE PRIMARY SCHOOL,,,,,,nguumo,,170870432049,1
poll_station,mutantheeu_primary_school,MUTANTHEEU PRIMARY SCHOOL,,,,,,nguumo,,170870432050,1
poll_station,ngwiwa_primary_school,NGWIW'A PRIMARY SCHOOL,,,,,,nguumo,,170870432051,2
poll_station,sekeleni_primary_school,SEKELENI PRIMARY SCHOOL,,,,,,nguumo,,170870432052,1
poll_station,nguumo_primary_school,NGUUMO PRIMARY SCHOOL,,,,,,nguumo,,170870432059,4
poll_station,mukameni_primary_school,MUKAMENI PRIMARY SCHOOL,,,,,,nguumo,,170870432165,2
poll_station,ilatu_primary_school,ILATU PRIMARY SCHOOL,,,,,,nguumo,,170870432055,2
poll_station,wiivia_primary_school,WIIVIA PRIMARY SCHOOL,,,,,,nguumo,,170870432056,2
poll_station,uvileni_primary_school,UVILENI PRIMARY SCHOOL,,,,,,nguumo,,170870432057,1
poll_station,katangi_primary_school,KATANGI PRIMARY SCHOOL,,,,,,nguumo,,170870432140,1
poll_station,kyandulu_primary_school,KYANDULU PRIMARY SCHOOL,,,,,,nguumo,,170870432059,4
poll_station,kawelu_primary_school,KAWELU PRIMARY SCHOOL,,,,,,nguumo,,170870432100,1
poll_station,kaunguni_primary_school,KAUNGUNI PRIMARY SCHOOL,,,,,,nguumo,,170870432172,2
poll_station,ndeini_primary_school,NDEINI PRIMARY SCHOOL,,,,,,nguumo,,170870432117,1
poll_station,soto_primary_school,SOTO PRIMARY SCHOOL,,,,,,nguumo,,170870432063,1
poll_station,kalakalya_primary_school,KALAKALYA PRIMARY SCHOOL,,,,,,nguumo,,170870432064,1
poll_station,wikiamba_primary_school,WIKIAMBA PRIMARY SCHOOL,,,,,,nguumo,,170870432065,1
poll_station,isaani_primary_school,ISAANI PRIMARY SCHOOL,,,,,,nguumo,,170870432066,1
poll_station,yikisemei_primary_school,YIKISEMEI PRIMARY SCHOOL,,,,,,nguumo,,170870432067,1
poll_station,kingutheni_primary_school,KING'UTHENI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433068,1
poll_station,ngaikini_primary_school,NGAIKINI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433069,1
poll_station,malembwa_primary_school,MALEMBWA PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433070,1
poll_station,mukononi_primary_school,MUKONONI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433071,1
poll_station,kathyaka_primary_school,KATHYAKA PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433072,2
poll_station,makaani_primary_school,MAKAANI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433001,1
poll_station,nyayo_primary_school,NYAYO PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433074,1
poll_station,kiaoni_primary_school,KIAONI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433075,1
poll_station,kitulani_primary_school,KITULANI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433041,1
poll_station,yikivala_primary_school,YIKIVALA PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433077,1
poll_station,kisayani_primary_school,KISAYANI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433056,4
poll_station,ithumula_primary_school,ITHUMULA PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433061,1
poll_station,kanyungu_primary_school,KANYUNGU PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433080,1
poll_station,mulangoni_primary_school,MULANGONI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433142,1
poll_station,milu_primary_school,MILU PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433082,1
poll_station,katilamuni_primary_school,KATILAMUNI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433083,1
poll_station,kiwanzani_primary_school,KIWANZANI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433084,1
poll_station,nthongoni_primary_school,NTHONGONI PRIMARY SCHOOL,,,,,,kikumbulyu_north,,170870433028,1
poll_station,ndetani_youth_polytechnic,NDETANI YOUTH POLYTECHNIC,,,,,,kikumbulyu_north,,170870433086,1
poll_station,ilingoni_primary_school,ILINGONI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434087,1
poll_station,kalungu_primary_school,KALUNGU PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434128,2
poll_station,katulani_primary_school,KATULANI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434111,1
poll_station,muatini_primary_school,MUATINI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434089,2
poll_station,mikuyuni_primary_school,MIKUYUNI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434123,2
poll_station,kibwezi_township_primary_school,KIBWEZI TOWNSHIP PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434091,6
poll_station,mbui_nzau_primary_school,MBUI NZAU PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434092,2
poll_station,ithambaume_primary_school,ITHAMBAUME PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434093,1
poll_station,kalulini_primary_school,KALULINI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434141,2
poll_station,kwakyai_primary_school,KWAKYAI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434095,2
poll_station,kevanda_primary_school,KEVANDA PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434096,2
poll_station,masalani_primary_school,MASALANI PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434020,1
poll_station,kyanginywa_primary_school,KYANGINYWA PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434097,2
poll_station,matinga_primary_school,MATINGA PRIMARY SCHOOL,,,,,,kikumbulyu_south,,170870434098,1
poll_station,kie_grounds_kibwezi_town,KIE GROUNDS - KIBWEZI TOWN,,,,,,kikumbulyu_south,,170870434099,1
poll_station,kikumini_primary_school,KIKUMINI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435003,2
poll_station,ngongweni_primary_school,NGONGWENI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435101,1
poll_station,ndunguni_primary_school,NDUNGUNI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435040,1
poll_station,itaava_primary_school,ITAAVA PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435103,1
poll_station,ndulu_primary_school,NDULU PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435104,1
poll_station,masumba_primary_school,MASUMBA PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435105,2
poll_station,itulu_primary_school,ITULU PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435106,1
poll_station,kakili_primary_school,KAKILI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435107,1
poll_station,mwalili_primary_school,MWALILI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435108,1
poll_station,mii_primary_school,MII PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435109,2
poll_station,kitende_primary_school,KITENDE PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435110,1
poll_station,mukame_a_mbeu_primary_school,MUKAME A MBEU PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435111,2
poll_station,kwa_mukonyo_primary_school,KWA MUKONYO PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435112,1
poll_station,itiani_primary_school,ITIANI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435113,1
poll_station,matutu_primary_school,MATUTU PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435114,2
poll_station,thithi_primary_school,THITHI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435115,3
poll_station,mweini_primary_school,MWEINI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435116,1
poll_station,katulani_primary_school,KATULANI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435111,2
poll_station,vololo_primary_school,VOLOLO PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435117,1
poll_station,nguma_primary_school,NGUMA PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435118,1
poll_station,ndatani_primary_school,NDATANI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435028,1
poll_station,kanyililya_primary_school,KANYILILYA PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435120,1
poll_station,utini_primary_school,UTINI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435121,1
poll_station,mbukani_primary_school,MBUKANI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435122,1
poll_station,uthasyo_primary_school,UTHASYO PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435123,1
poll_station,muangeni_primary_school,MUANGENI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435084,1
poll_station,masamukye_primary_school,MASAMUKYE PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435125,1
poll_station,kyeni_primary_school,KYENI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435169,1
poll_station,makasa_primary_school,MAKASA PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435127,1
poll_station,ngangani_primary_school,NGANGANI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435035,1
poll_station,mithumoni_primary_school,MITHUMONI PRIMARY SCHOOL,,,,,,nguu_masumba,,170870435129,1
poll_station,mwasangombe_primary_school,MWASANGOMBE PRIMARY SCHOOL,,,,,,emali_mulala,,170870436130,1
poll_station,ngelenge_primary_school,NGELENGE PRIMARY SCHOOL,,,,,,emali_mulala,,170870436131,1
poll_station,kitandi_primary_school,KITANDI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436051,1
poll_station,katisaa_primary_school,KATISAA PRIMARY SCHOOL,,,,,,emali_mulala,,170870436011,1
poll_station,uthangathi_primary_school,UTHANGATHI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436134,1
poll_station,mulala_hgm_primary_school,MULALA HGM PRIMARY SCHOOL,,,,,,emali_mulala,,170870436135,2
poll_station,matiku_primary_school,MATIKU PRIMARY SCHOOL,,,,,,emali_mulala,,170870436136,2
poll_station,kiuani_primary_school,KIUANI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436137,1
poll_station,iviani_primary_school,IVIANI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436009,2
poll_station,kiliku_primary_school,KILIKU PRIMARY SCHOOL,,,,,,emali_mulala,,170870436161,1
poll_station,kwa_kaleli_primary_school,KWA KALELI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436140,1
poll_station,nduundune_primary_school,NDUUNDUNE PRIMARY SCHOOL,,,,,,emali_mulala,,170870436015,1
poll_station,emali_primary_school,EMALI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436142,10
poll_station,kwakakulu_primary_school,KWAKAKULU PRIMARY SCHOOL,,,,,,emali_mulala,,170870436143,1
poll_station,tutini_primary_school,TUTINI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436144,2
poll_station,kalima_primary_school,KALIMA PRIMARY SCHOOL,,,,,,emali_mulala,,170870436145,1
poll_station,ndwaani_primary_school,NDWAANI PRIMARY SCHOOL,,,,,,emali_mulala,,170870436146,1
poll_station,masimbani_primary_school,MASIMBANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437001,1
poll_station,makutano_primary_school,MAKUTANO PRIMARY SCHOOL,,,,,,masongaleni,,170880437041,2
poll_station,saint_patrick_ngomano_primary_s,SAINT PATRICK NGOMANO PRIMARY S,,,,,,masongaleni,,170880437003,1
poll_station,masaku_ndogo_primary_school,MASAKU NDOGO PRIMARY SCHOOL,,,,,,masongaleni,,170880437004,1
poll_station,ingola_primary_school,ING'OLA PRIMARY SCHOOL,,,,,,masongaleni,,170880437005,1
poll_station,kyumani_primary_school,KYUMANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437006,3
poll_station,tisya_primary_school,TISYA PRIMARY SCHOOL,,,,,,masongaleni,,170880437007,1
poll_station,mweini_primary_school,MWEINI PRIMARY SCHOOL,,,,,,masongaleni,,170880437116,1
poll_station,ndauni_primary_school,NDAUNI PRIMARY SCHOOL,,,,,,masongaleni,,170880437006,3
poll_station,mwanyani_primary_school,MWANYANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437103,1
poll_station,kathiani_primary_school,KATHIANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437070,1
poll_station,mitonguni_primary_school,MITONGUNI PRIMARY SCHOOL,,,,,,masongaleni,,170880437012,1
poll_station,ulilinzi_primary_school,ULILINZI PRIMARY SCHOOL,,,,,,masongaleni,,170880437013,2
poll_station,kithyululu_primary_school,KITHYULULU PRIMARY SCHOOL,,,,,,masongaleni,,170880437014,1
poll_station,utini_primary_school,UTINI PRIMARY SCHOOL,,,,,,masongaleni,,170880437121,2
poll_station,lukenya_primary_school,LUKENYA PRIMARY SCHOOL,,,,,,masongaleni,,170880437016,1
poll_station,wandei_primary_school,WANDEI PRIMARY SCHOOL,,,,,,masongaleni,,170880437017,1
poll_station,yikivuthi_primary_school,YIKIVUTHI PRIMARY SCHOOL,,,,,,masongaleni,,170880437018,1
poll_station,kyusyani_primary_school,KYUSYANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437019,1
poll_station,muangeni_primary_school,MUANGENI PRIMARY SCHOOL,,,,,,masongaleni,,170880437084,1
poll_station,nguuni_primary_school,NGUUNI PRIMARY SCHOOL,,,,,,masongaleni,,170880437029,1
poll_station,kyanguli_primary_school,KYANGULI PRIMARY SCHOOL,,,,,,masongaleni,,170880437121,2
poll_station,miumoni_primary_school,MIUMONI PRIMARY SCHOOL,,,,,,masongaleni,,170880437023,1
poll_station,kalima_koi_primary_school,KALIMA KOI PRIMARY SCHOOL,,,,,,masongaleni,,170880437024,2
poll_station,iongoni_primary_school,IONGONI PRIMARY SCHOOL,,,,,,masongaleni,,170880437025,1
poll_station,kithiiani_primary_school,KITHIIANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437129,1
poll_station,yikitaa_primary_school,YIKITAA PRIMARY SCHOOL,,,,,,masongaleni,,170880437027,1
poll_station,kaliani_primary_school,KALIANI PRIMARY SCHOOL,,,,,,masongaleni,,170880437174,1
poll_station,ngwata_primary_school,NGWATA PRIMARY SCHOOL,,,,,,masongaleni,,170880437060,2
poll_station,athi_salama_primary_school,ATHI SALAMA PRIMARY SCHOOL,,,,,,masongaleni,,170880437030,1
poll_station,muliluni_primary_school,MULILUNI PRIMARY SCHOOL,,,,,,masongaleni,,170880437122,1
poll_station,ititi_primary_school,ITITI PRIMARY SCHOOL,,,,,,masongaleni,,170880437032,1
poll_station,kyambusya_primary_school,KYAMBUSYA PRIMARY SCHOOL,,,,,,masongaleni,,170880437093,1
poll_station,kiange_primary_school,KIANGE PRIMARY SCHOOL,,,,,,masongaleni,,170880437057,1
poll_station,kithito_primary_school,KITHITO PRIMARY SCHOOL,,,,,,masongaleni,,170880437099,1
poll_station,yikivumbu_primary_school,YIKIVUMBU PRIMARY SCHOOL,,,,,,mtito_andei,,170880438036,2
poll_station,kalimani_primary_school,KALIMANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438020,1
poll_station,molemuni_primary_school,MOLEMUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438038,2
poll_station,ngwata_technical_training_instit,NGWATA TECHNICAL TRAINING INSTIT,,,,,,mtito_andei,,170880438039,2
poll_station,kambu_primary_school,KAMBU PRIMARY SCHOOL,,,,,,mtito_andei,,170880438040,2
poll_station,kitengei_primary_school,KITENG'EI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438047,3
poll_station,kilumilo_primary_school,KILUMILO PRIMARY SCHOOL,,,,,,mtito_andei,,170880438042,1
poll_station,mitooni_primary_school,MITOONI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438043,1
poll_station,yindundu_primary_school,YINDUNDU PRIMARY SCHOOL,,,,,,mtito_andei,,170880438044,1
poll_station,athi_kamunyuni_primary_school,ATHI KAMUNYUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438045,1
poll_station,misuuni_primary_school,MISUUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438041,2
poll_station,kavungwa_primary_school,KAVUNGWA PRIMARY SCHOOL,,,,,,mtito_andei,,170880438047,3
poll_station,silanga_primary_school,SILANGA PRIMARY SCHOOL,,,,,,mtito_andei,,170880438048,1
poll_station,miamba_primary_school,MIAMBA PRIMARY SCHOOL,,,,,,mtito_andei,,170880438118,1
poll_station,kathekani_primary_school,KATHEKANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438050,2
poll_station,mitamboni_primary_school,MITAMBONI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438051,1
poll_station,kambili_primary_school,KAMBILI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438052,1
poll_station,nzoila_primary_school,NZOILA PRIMARY SCHOOL,,,,,,mtito_andei,,170880438053,1
poll_station,makutano_primary_school,MAKUTANO PRIMARY SCHOOL,,,,,,mtito_andei,,170880438041,2
poll_station,mulu_mutisya_primary_school,MULU MUTISYA PRIMARY SCHOOL,,,,,,mtito_andei,,170880438054,1
poll_station,mikomani_primary_school,MIKOMANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438012,1
poll_station,kamunyu_primary_school,KAMUNYU PRIMARY SCHOOL,,,,,,mtito_andei,,170880438170,1
poll_station,ngilani_primary_school,NGILANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438057,1
poll_station,mbeetwani_primary_school,MBEETWANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438058,1
poll_station,miangeni_primary_school,MIANGENI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438036,2
poll_station,nthunguni_primary_school,NTHUNGUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438097,1
poll_station,kyusyani_primary_school,KYUSYANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438019,1
poll_station,iviani_primary_school,IVIANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438009,1
poll_station,mtitoandei_primary_school,MTITO-ANDEI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438062,5
poll_station,kikwasuni_primary_school,KIKWASUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438063,1
poll_station,ilikoni_primary_school,ILIKONI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438064,1
poll_station,mavindini_primary_school,MAVINDINI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438010,1
poll_station,ngiluni_primary_school,NGILUNI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438004,1
poll_station,kamulalani_primary_school,KAMULALANI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438055,1
poll_station,kivutini_primary_school,KIVUTINI PRIMARY SCHOOL,,,,,,mtito_andei,,170880438079,1
poll_station,lukenya_university,LUKENYA UNIVERSITY,,,,,,mtito_andei,,170880438069,1
poll_station,subati_trading_centre,SUBATI TRADING CENTRE,,,,,,mtito_andei,,170880438070,1
poll_station,pcea_kibwezi_primary_school,P.C.E.A KIBWEZI PRIMARY SCHOOL,,,,,,thange,,170880439071,2
poll_station,dwa_primary_school,DWA PRIMARY SCHOOL,,,,,,thange,,170880439072,3
poll_station,kinyambu_primary_school,KINYAMBU PRIMARY SCHOOL,,,,,,thange,,170880439073,2
poll_station,ngokolani_primary_school,NGOKOLANI PRIMARY SCHOOL,,,,,,thange,,170880439074,1
poll_station,nzavoni_primary_school,NZAVONI PRIMARY SCHOOL,,,,,,thange,,170880439075,1
poll_station,thange_primary_school,THANGE PRIMARY SCHOOL,,,,,,thange,,170880439076,1
poll_station,kilungu_primary_school,KILUNGU PRIMARY SCHOOL,,,,,,thange,,170880439094,2
poll_station,bilal_jaffery_primary_school_maso,BILAL JAFFERY PRIMARY SCHOOL MASO,,,,,,thange,,170880439078,1
poll_station,machinery_township_primary_sch,MACHINERY TOWNSHIP PRIMARY SCH,,,,,,thange,,170880439079,3
poll_station,usalama_primary_school,USALAMA PRIMARY SCHOOL,,,,,,thange,,170880439080,3
poll_station,muusini_primary_school,MUUSINI PRIMARY SCHOOL,,,,,,thange,,170880439014,1
poll_station,isunguluni_primary_school,ISUNGULUNI PRIMARY SCHOOL,,,,,,thange,,170880439082,1
poll_station,kithasyu_primary_school,KITHASYU PRIMARY SCHOOL,,,,,,thange,,170880439083,2
poll_station,maikuu_primary_school,MAIKUU PRIMARY SCHOOL,,,,,,thange,,170880439084,2
poll_station,metava_primary_school,METAVA PRIMARY SCHOOL,,,,,,thange,,170880439085,1
poll_station,muthungue_primary_school,MUTHUNGUE PRIMARY SCHOOL,,,,,,thange,,170880439100,1
poll_station,kasasule_primary_school,KASASULE PRIMARY SCHOOL,,,,,,thange,,170880439087,1
poll_station,ituumo_primary_school,ITUUMO PRIMARY SCHOOL,,,,,,thange,,170880439088,1
poll_station,prof_kaloki_muthungue_seconda,PROF. KALOKI MUTHUNGUE SECONDA,,,,,,thange,,170880439089,1
poll_station,utithi_primary_school,UTITHI PRIMARY SCHOOL,,,,,,thange,,170880439090,1
poll_station,kivuthini_primary_school,KIVUTHINI PRIMARY SCHOOL,,,,,,thange,,170880439091,1
poll_station,kyaani_primary_school,KYAANI PRIMARY SCHOOL,,,,,,thange,,170880439003,2
poll_station,ithayoni_primary_school,ITHAYONI PRIMARY SCHOOL,,,,,,thange,,170880439093,1
poll_station,ivoleni_primary_school,IVOLENI PRIMARY SCHOOL,,,,,,thange,,170880439094,2
poll_station,kalulu_primary_school,KALULU PRIMARY SCHOOL,,,,,,thange,,170880439054,2
poll_station,kikunduku_primary_school,KIKUNDUKU PRIMARY SCHOOL,,,,,,thange,,170880439096,1
poll_station,nzouni_primary_school,NZOUNI PRIMARY SCHOOL,,,,,,thange,,170880439080,3
poll_station,muthingiini_primary_school,MUTHINGIINI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440098,1
poll_station,komboyoo_primary_school,KOMBOYOO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440099,2
poll_station,miaani_primary_school,MIAANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440100,1
poll_station,matulani_primary_school,MATULANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440163,1
poll_station,maiiaatatu_primary_school,MAIIA-ATATU PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440102,1
poll_station,mutomo_primary_school,MUTOMO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440075,1
poll_station,nzambani_primary_school,NZAMBANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440053,2
poll_station,nzwii_primary_school,NZWII PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440105,1
poll_station,iia_itune_primary_school,IIA ITUNE PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440106,1
poll_station,iiani_primary_school,IIANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440017,1
poll_station,makokani_primary_school,MAKOKANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440108,1
poll_station,kamunyuni_primary_school,KAMUNYUNI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440109,1
poll_station,nooka_primary_school,NOOKA PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440110,1
poll_station,nguluni_primary_school,NGULUNI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440064,1
poll_station,ivingoni_primary_school,IVINGONI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440112,2
poll_station,yumbuni_primary_school,YUMBUNI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440142,1
poll_station,nzayo_primary_school,NZAYO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440114,1
poll_station,kiundwani_primary_school,KIUNDWANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440156,1
poll_station,mukanda_primary_school,MUKANDA PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440116,1
poll_station,mangelete_primary_school,MANG'ELETE PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440117,1
poll_station,kathiani_primary_school,KATHIANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440070,1
poll_station,kithingiisyo_primary_school,KITHINGIISYO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440118,2
poll_station,yimbuvu_primary_school,YIMBUVU PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440119,1
poll_station,matangini_primary_school,MATANGINI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440016,1
poll_station,mbukoni_primary_school,MBUKONI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440121,1
poll_station,ngomano_primary_school,NGOMANO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440144,2
poll_station,mitasyano_primary_school,MITASYANO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440123,1
poll_station,syandani_primary_school,SYANDANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440124,1
poll_station,kongo_primary_school,KONGO PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440001,1
poll_station,kiambani_primary_school,KIAMBANI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440018,1
poll_station,ngwata_farmers_multipurpose_co,NGWATA FARMERS MULTI-PURPOSE CO,,,,,,ivingoni_nzambani,,170880440127,3
poll_station,kitheini_primary_school,KITHEINI PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440011,1
poll_station,mbotela_primary_school,MBOTELA PRIMARY SCHOOL,,,,,,ivingoni_nzambani,,170880440129,1
poll_station,muruaki_secondary_school,MURUAKI SECONDARY SCHOOL,,,,,,engineer,,180890441001,3
